,,0
nosis_24mBCRAmaxSit,nosis_6mBCRAcantMora,0.5192969062301153
nosis_24mBCRAmaxSit,nosis_6mBCRAmaxSit,0.8959096404704059
nosis_24mBCRAmaxSit,nosis_6mBCRAmonto1,0.4035353311316317
nosis_24mBCRAmaxSit,nosis_6mBCRAmontoMora,0.3357313819405964
nosis_24mBCRAmaxSit,nosis_abonadosCant12,0.15650740525842347
nosis_24mBCRAmaxSit,nosis_abonadosCant24,0.1065062364523138
nosis_24mBCRAmaxSit,nosis_abonadosCant6,0.12555088982793614
nosis_24mBCRAmaxSit,nosis_actividad,0.20525879476021544
nosis_24mBCRAmaxSit,nosis_actividadFecha,0.17832652557821937
nosis_24mBCRAmaxSit,nosis_AfipFech,0.003214141203231879
nosis_24mBCRAmaxSit,nosis_aportesEmpleadoCantPeriodos,0.26305592329266536
nosis_24mBCRAmaxSit,nosis_aportesEmpleadoMaxPeriodo,0.6369901939212239
nosis_24mBCRAmaxSit,nosis_aportesEmpleadorCantPeriodos,0.2272680467892701
nosis_24mBCRAmaxSit,nosis_aportesEmpleadorMaxPeriodo,0.41567629302548814
nosis_24mBCRAmaxSit,nosis_BCRAcant1,0.11007769503316843
nosis_24mBCRAmaxSit,nosis_BCRAcant2,0.058658640684414766
nosis_24mBCRAmaxSit,nosis_BCRAcant3,0.1805673389687989
nosis_24mBCRAmaxSit,nosis_BCRAcant4,0.16012153209660113
nosis_24mBCRAmaxSit,nosis_BCRAcant5,0.20145952021999047
nosis_24mBCRAmaxSit,nosis_BCRAcantMora,0.1271841677258345
nosis_24mBCRAmaxSit,nosis_BCRAmaxSit,0.1761607273054894
nosis_24mBCRAmaxSit,nosis_BCRAmonto1,0.21750349072847527
nosis_24mBCRAmaxSit,nosis_BCRAmonto2,0.02795665629000083
nosis_24mBCRAmaxSit,nosis_BCRAmonto3,0.18653457790060002
nosis_24mBCRAmaxSit,nosis_BCRAmonto4,0.1336753328562736
nosis_24mBCRAmaxSit,nosis_BCRAmonto5,0.17999681239720158
nosis_24mBCRAmaxSit,nosis_BCRAmontoMora,0.07618822601867938
nosis_24mBCRAmaxSit,nosis_chequesPositivos12,0.13659851581192398
nosis_24mBCRAmaxSit,nosis_chequesPositivos24,0.14763980430743454
nosis_24mBCRAmaxSit,nosis_chequesPositivos6,0.15430261710762574
nosis_24mBCRAmaxSit,nosis_chequesPositivosMonto12,0.15159645341034386
nosis_24mBCRAmaxSit,nosis_consultas,0.0966592951132437
nosis_24mBCRAmaxSit,nosis_cuit,0.0719282859713582
nosis_24mBCRAmaxSit,nosis_deudasFiscalesCant,0.044725349028761435
nosis_24mBCRAmaxSit,nosis_deudasFiscalesMonto,0.08915816575727517
nosis_24mBCRAmaxSit,nosis_domFicalCp,0.0723076976323976
nosis_24mBCRAmaxSit,nosis_edad,0.18591654167008814
nosis_24mBCRAmaxSit,nosis_empleadosCant,0.01441707620288822
nosis_24mBCRAmaxSit,nosis_juiciosCant,0.22740455971242973
nosis_24mBCRAmaxSit,nosis_rechazadosCant12,0.1579234644929404
nosis_24mBCRAmaxSit,nosis_rechazadosCant24,0.09582770330444747
